shortcode,post_date,post_url,display_url,like_and_view_counts_disabled,likes,is_paid_partnership,location,city,exact_city_match,lattitude,longitude,geo_city,geo_state,geo_country,is_video,is_verified,is_private,img_path,img_lables,img_lable_scores,sunset,places,art,beach,snow,mountain,shopping,food,history,fun,transport,water,chirstmas,happy,extra15
CXVWa0JqBHz,2021-11-12,https://www.instagram.com/p/CXVWa0JqBHz/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/266366856_514554892845811_2663918826616571860_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=107&_nc_ohc=dWKOZVHEFr0AX9pqJDy&edm=AABBvjUBAAAA&ccb=7-4&oh=3663d16eb13bb95535a9f0ca007842c1&oe=61BB42BA&_nc_sid=83d603,False,0,False,Cantina Pian del Melo,"Livorno, Italy",False,43.542631,10.31603,Livorno,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWa0JqBHz.jpg,bottle liquid glass-bottle fluid drink alcoholic-beverage alcohol drinkware wine-bottle distilled-beverage,"[['Bottle', 0.958223283290863], ['Liquid', 0.9464239478111267], ['Glass-bottle', 0.9007492065429688], ['Fluid', 0.8704453110694885], ['Drink', 0.8702797889709473], ['Alcoholic-beverage', 0.8660983443260193], ['Alcohol', 0.7969715595245361], ['Drinkware', 0.7837561368942261], ['Wine-bottle', 0.781619131565094], ['Distilled-beverage', 0.7444722652435303]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWYvPvGuu,2021-11-12,https://www.instagram.com/p/CXVWYvPvGuu/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/265386481_432562358338938_8015252803922285903_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FeL3sIg9QOYAX85sePW&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_lFfsdPMF5_Oenp0voFzVtalM3zhdd3QZSEQoSjTljNw&oe=61BAA431&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWYvPvGuu.jpg,food tableware ingredient dishware plate recipe plum-tomato cuisine pizza plant,"[['Food', 0.9872573018074036], ['Tableware', 0.9641459584236145], ['Ingredient', 0.9187028408050537], ['Dishware', 0.9170438647270203], ['Plate', 0.9027073979377747], ['Recipe', 0.8832576274871826], ['Plum-tomato', 0.880426287651062], ['Cuisine', 0.8731624484062195], ['Pizza', 0.8722820281982422], ['Plant', 0.8697248101234436]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWYEPKLI1,2021-11-12,https://www.instagram.com/p/CXVWYEPKLI1/,https://instagram.fdel1-4.fna.fbcdn.net/v/t51.2885-15/e35/265303959_1363380850765778_5136709212198921774_n.jpg?_nc_ht=instagram.fdel1-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=LLJLpeNKuYkAX_QA13Q&edm=AABBvjUBAAAA&ccb=7-4&oh=0200f11f809f5c1d5b107738c68277b3&oe=61B6B2CA&_nc_sid=83d603,False,0,False,,,,,,,,,True,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWYEPKLI1.jpg,sky vehicle tire aircraft wheel airplane truck jet-engine mode-of-transport twinjet,"[['Sky', 0.9476550817489624], ['Vehicle', 0.9342159628868103], ['Tire', 0.9234104156494141], ['Aircraft', 0.8953949809074402], ['Wheel', 0.8715739250183105], ['Airplane', 0.8659968972206116], ['Truck', 0.8535827398300171], ['Jet-engine', 0.8522700071334839], ['Mode-of-transport', 0.8512069582939148], ['Twinjet', 0.831469714641571]]",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CXVWXl6MH2x,2021-11-12,https://www.instagram.com/p/CXVWXl6MH2x/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/265991270_255170226605593_6087365995748048053_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=7lCO-nE8GEkAX82-_3P&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8ITsLkkZ-pM6qvT1PV7z02BQtfpCKHfCzbplHS3TKxfw&oe=61BAA30E&_nc_sid=83d603,False,3,False,"Oggersheim, Rheinland-Pfalz, Germany","Oggersheim, Rheinland-Pfalz, Germany",True,49.49175,8.36431,Ludwigshafen am Rhein,Rheinland-Pfalz,DE,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWXl6MH2x.jpg,food tableware dishware cake ingredient cake-decorating recipe fruit cuisine dish,"[['Food', 0.9829654693603516], ['Tableware', 0.9181939959526062], ['Dishware', 0.9069352746009827], ['Cake', 0.906588613986969], ['Ingredient', 0.9055830240249634], ['Cake-decorating', 0.9034985899925232], ['Recipe', 0.8699212670326233], ['Fruit', 0.8641438484191895], ['Cuisine', 0.8480224013328552], ['Dish', 0.8369836807250977]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWX3coBJ8,2021-11-12,https://www.instagram.com/p/CXVWX3coBJ8/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/266164391_898462697525517_6823293159986234485_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5SGFzH50k5gAX_kc7yv&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-xcntYtz5bOt8eeUFEemi65j5b8ZxJSTS48o5y3h0Irw&oe=61BBA197&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWX3coBJ8.jpg,food product ingredient cuisine recipe natural-foods dish retail produce meat,"[['Food', 0.9857063293457031], ['Product', 0.9073820114135742], ['Ingredient', 0.8950491547584534], ['Cuisine', 0.8620559573173523], ['Recipe', 0.8601447343826294], ['Natural-foods', 0.8327053785324097], ['Dish', 0.8313605189323425], ['Retail', 0.7820873856544495], ['Produce', 0.7648631930351257], ['Meat', 0.7476005554199219]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWVkMouR2,2021-11-12,https://www.instagram.com/p/CXVWVkMouR2/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/265565253_306866031361696_1329422650760395931_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=LgRohMJ0hTQAX8DCJiN&edm=AABBvjUBAAAA&ccb=7-4&oh=4fe76acee87c5fca19893b3e07a4913f&oe=61BA452C&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWVkMouR2.jpg,food recipe ingredient cuisine snack-cake font dish cake gluten tableware,"[['Food', 0.9724733233451843], ['Recipe', 0.8774698376655579], ['Ingredient', 0.8701908588409424], ['Cuisine', 0.8137105703353882], ['Snack-cake', 0.8048141002655029], ['Font', 0.7677325010299683], ['Dish', 0.7659133076667786], ['Cake', 0.7630695700645447], ['Gluten', 0.7615199685096741], ['Tableware', 0.7421719431877136]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWVVjNGC1,2021-11-12,https://www.instagram.com/p/CXVWVVjNGC1/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/265225439_1323314331436552_3869536429066263723_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=xLGndQIQAM0AX8xK421&tn=NadZPSqteSeoUyHb&edm=AABBvjUBAAAA&ccb=7-4&oh=881e93c4049e9c18e2eeac931a860885&oe=61BB1F36&_nc_sid=83d603,False,1,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWVVjNGC1.jpg,food ingredient recipe pizza cuisine pizza-cheese dish menemen fast-food produce,"[['Food', 0.9827545285224915], ['Ingredient', 0.9049766063690186], ['Recipe', 0.8802047967910767], ['Pizza', 0.8724534511566162], ['Cuisine', 0.8412338495254517], ['Pizza-cheese', 0.8259356617927551], ['Dish', 0.825844407081604], ['Menemen', 0.8193751573562622], ['Fast-food', 0.8145811557769775], ['Produce', 0.7856937050819397]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWSZWM5Ud,2021-11-12,https://www.instagram.com/p/CXVWSZWM5Ud/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/265722500_122594110232609_7268195618094285656_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Zqu7Tm9dUpYAX9uFjAX&edm=AABBvjUBAAAA&ccb=7-4&oh=399e1d85cd0c73924fc6dca2123ee958&oe=61BB668D&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWSZWM5Ud.jpg,food tableware cake plate drinkware ingredient recipe table dishware barware,"[['Food', 0.9842896461486816], ['Tableware', 0.9696919918060303], ['Cake', 0.9012354612350464], ['Plate', 0.8893845677375793], ['Drinkware', 0.8830990791320801], ['Ingredient', 0.8759115934371948], ['Recipe', 0.8710832595825195], ['Table', 0.8678596615791321], ['Dishware', 0.8625310659408569], ['Barware', 0.847821831703186]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWN6DoAMQ,2021-11-12,https://www.instagram.com/p/CXVWN6DoAMQ/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/265303687_1075913496557191_3769074396374825697_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=107&_nc_ohc=9-tYg-C-VYAAX-xEFWe&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-UbLprBaTE6F7Nl7u__XHQ8BZgBDePgIe6SS5kUDhM0Q&oe=61BB6849&_nc_sid=83d603,False,6,False,Cooperativa Latte Cisternino,"Paris, France",False,48.856506,2.352133,Paris,ÎLE-DE-FRANCE,FR,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWN6DoAMQ.jpg,food ingredient recipe plate baked-goods cuisine dish cake tableware produce,"[['Food', 0.983241081237793], ['Ingredient', 0.8993918895721436], ['Recipe', 0.8823398947715759], ['Plate', 0.8639784455299377], ['Baked-goods', 0.854847252368927], ['Cuisine', 0.8511055707931519], ['Dish', 0.8505206108093262], ['Cake', 0.8392714858055115], ['Tableware', 0.815767228603363], ['Produce', 0.8036318421363831]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWJFwMCcg,2021-11-12,https://www.instagram.com/p/CXVWJFwMCcg/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/265523266_4604816489608449_4125380824812631135_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=GkWEwHF0m48AX8hhtU5&edm=AABBvjUBAAAA&ccb=7-4&oh=d41e0ef23322bdae17c09253c47743a5&oe=61BAE48F&_nc_sid=83d603,True,-1,False,"Florence, Italy","Florence, Italy",True,43.769871,11.255576,Florence,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWJFwMCcg.jpg,orange wood curtain gas flooring pattern room packaging-and-labeling mass-production event,"[['Orange', 0.8885535001754761], ['Wood', 0.8843657374382019], ['Curtain', 0.8604168891906738], ['Gas', 0.771640419960022], ['Flooring', 0.7076072692871094], ['Pattern', 0.6952257752418518], ['Room', 0.6807349920272827], ['Packaging-and-labeling', 0.6701709032058716], ['Mass-production', 0.6554113030433655], ['Event', 0.6342887878417969]]",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CXVWH7LNsIy,2021-11-12,https://www.instagram.com/p/CXVWH7LNsIy/,https://instagram.fdel1-4.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/266031646_618991265891738_7065980750481236355_n.jpg?_nc_ht=instagram.fdel1-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=rFsri3yrzxgAX8dQaJq&edm=AABBvjUBAAAA&ccb=7-4&oh=fe3842137fd5df2eb6eff00ac1694c1a&oe=61BB366F&_nc_sid=83d603,False,0,False,Sarat Bose Road,Kolkata,False,22.568746,88.3463,Kolkata,,IN,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWH7LNsIy.jpg,food ingredient recipe cuisine staple-food dish produce vegetable meat font,"[['Food', 0.979713499546051], ['Ingredient', 0.888710081577301], ['Recipe', 0.8757233023643494], ['Cuisine', 0.8497868180274963], ['Staple-food', 0.8356612920761108], ['Dish', 0.7979642748832703], ['Produce', 0.7511262893676758], ['Vegetable', 0.7473251819610596], ['Meat', 0.7196926474571228], ['Font', 0.7146340012550354]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWGf7FZw9,2021-11-12,https://www.instagram.com/p/CXVWGf7FZw9/,https://instagram.fdel1-3.fna.fbcdn.net/v/t51.2885-15/e35/265993583_432932844964187_7319047396905927705_n.jpg?_nc_ht=instagram.fdel1-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=XqN6NBL-I2IAX9YEh5k&tn=NadZPSqteSeoUyHb&edm=AABBvjUBAAAA&ccb=7-4&oh=aadf25b66b04c83bc54c447008e3c8af&oe=61BBF108&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWGf7FZw9.jpg,food tableware dishware ingredient plate recipe plum-tomato cuisine pizza dish,"[['Food', 0.9876229763031006], ['Tableware', 0.9645822048187256], ['Dishware', 0.915833592414856], ['Ingredient', 0.9155718088150024], ['Plate', 0.8966919183731079], ['Recipe', 0.8828453421592712], ['Plum-tomato', 0.8812976479530334], ['Cuisine', 0.8690546751022339], ['Pizza', 0.8686195611953735], ['Dish', 0.8563715219497681]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWCH6r38l,2021-11-12,https://www.instagram.com/p/CXVWCH6r38l/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/265288598_962101044515250_8629393973800309278_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=PrgEaDh2AZ0AX-Pv7xX&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_su76-Wfu_tF9fJdJ9nmLBdQouZbTxOlavt2C9SX0D_g&oe=61BAAF30&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWCH6r38l.jpg,food tableware dishware ingredient plate recipe plum-tomato cuisine pizza dish,"[['Food', 0.9876229763031006], ['Tableware', 0.9645822048187256], ['Dishware', 0.915833592414856], ['Ingredient', 0.9155718088150024], ['Plate', 0.8966919183731079], ['Recipe', 0.8828453421592712], ['Plum-tomato', 0.8812976479530334], ['Cuisine', 0.8690546751022339], ['Pizza', 0.8686195611953735], ['Dish', 0.8563715219497681]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWCFYpREY,2021-11-12,https://www.instagram.com/p/CXVWCFYpREY/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/266810294_2859354460990997_5675735386021339611_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=BqkK-_8OmQUAX-INwRc&edm=AABBvjUBAAAA&ccb=7-4&oh=4194648fa66b6bcdc2bf555745b3faca&oe=61BBEFFF&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWCFYpREY.jpg,food tableware dishware ingredient plate recipe plum-tomato cuisine pizza dish,"[['Food', 0.9876229763031006], ['Tableware', 0.9645822048187256], ['Dishware', 0.915833592414856], ['Ingredient', 0.9155718088150024], ['Plate', 0.8966919183731079], ['Recipe', 0.8828453421592712], ['Plum-tomato', 0.8812976479530334], ['Cuisine', 0.8690546751022339], ['Pizza', 0.8686195611953735], ['Dish', 0.8563715219497681]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVWBL5PeVQ,2021-11-12,https://www.instagram.com/p/CXVWBL5PeVQ/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/265538876_116079347571680_2937333791240547152_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=oazhBzVo1YUAX_vXSA5&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8ZX9c6R90E1KN0PR13kzPX8cwUrG0OTFZXL5dQZj_L0Q&oe=61BA9614&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVWBL5PeVQ.jpg,food tableware dishware ingredient plate recipe plum-tomato cuisine pizza dish,"[['Food', 0.9876229763031006], ['Tableware', 0.9645822048187256], ['Dishware', 0.915833592414856], ['Ingredient', 0.9155718088150024], ['Plate', 0.8966919183731079], ['Recipe', 0.8828453421592712], ['Plum-tomato', 0.8812976479530334], ['Cuisine', 0.8690546751022339], ['Pizza', 0.8686195611953735], ['Dish', 0.8563715219497681]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVVvFKB7rl,2021-11-12,https://www.instagram.com/p/CXVVvFKB7rl/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/265544461_657615575247463_8526957965217405955_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=107&_nc_ohc=vHrxVbJbE6cAX-jAz8m&edm=AABBvjUBAAAA&ccb=7-4&oh=80b5d2c9042f5ce22186dab248e9cc5a&oe=61BABEF3&_nc_sid=83d603,False,3,False,Cerano,Cerano,True,45.410966,8.780039,Cerano,PIEMONT,IT,False,False,False,C:\Docs\kitts\data\dump\italy_vacations\Images\CXVVvFKB7rl.jpg,sky photograph building snow white black tower branch cloud architecture,"[['Sky', 0.9558177590370178], ['Photograph', 0.9414874911308289], ['Building', 0.9402830004692078], ['Snow', 0.934424877166748], ['White', 0.9218690991401672], ['Black', 0.8988807797431946], ['Tower', 0.8954858779907227], ['Branch', 0.8734331727027893], ['Cloud', 0.8666651248931885], ['Architecture', 0.8586210012435913]]",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CXVVn_ouaVr,2021-11-12,https://www.instagram.com/p/CXVVn_ouaVr/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/265577569_474799894022820_5516669675053279740_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=fXt-kTgkubwAX_q1kFC&edm=AABBvjUBAAAA&ccb=7-4&oh=e38b2120a08d3902c4cf33b304ce2f8c&oe=61BC0358&_nc_sid=83d603,False,1,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\ancientrome\Images\CXVVn_ouaVr.jpg,forehead cheek sculpture statue jaw temple art artifact no-expression classical-sculpture,"[['Forehead', 0.9846563935279846], ['Cheek', 0.9791207909584045], ['Sculpture', 0.8879305720329285], ['Statue', 0.8871762156486511], ['Jaw', 0.8825657367706299], ['Temple', 0.8689607381820679], ['Art', 0.8188034892082214], ['Artifact', 0.8068824410438538], ['No-expression', 0.7718859910964966], ['Classical-sculpture', 0.7647385001182556]]",False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
CXVVk23IyJX,2021-11-12,https://www.instagram.com/p/CXVVk23IyJX/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/266876971_100499759149488_242814447504983203_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=R-EjPMFpyWAAX8fopjn&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9aT7oNEjQP8BxgJB_aUZwrGtyIMAy7GC8XVxSu3oV-2Q&oe=61BB144D&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\ancientrome\Images\CXVVk23IyJX.jpg,sky tree natural-landscape archaeological-site plant bedrock landscape font stone-wall ancient-history,"[['Sky', 0.9019792079925537], ['Tree', 0.8186553716659546], ['Natural-landscape', 0.794723391532898], ['Archaeological-site', 0.7778315544128418], ['Plant', 0.77568519115448], ['Bedrock', 0.7713165283203125], ['Landscape', 0.764354944229126], ['Font', 0.741410493850708], ['Stone-wall', 0.7171338796615601], ['Ancient-history', 0.7028411030769348]]",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CXVV_n7vqCv,2021-11-12,https://www.instagram.com/p/CXVV_n7vqCv/,https://instagram.fdel1-4.fna.fbcdn.net/v/t51.2885-15/e35/265536133_466426688252510_5830519137545359568_n.jpg?_nc_ht=instagram.fdel1-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=QBmdnHpP270AX-lNT22&edm=AABBvjUBAAAA&ccb=7-4&oh=5096d71180c6a77445a33b027b60bb4f&oe=61BB2D8D&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVV_n7vqCv.jpg,food tableware ingredient dishware plate recipe plum-tomato cuisine pizza plant,"[['Food', 0.9872573018074036], ['Tableware', 0.9641459584236145], ['Ingredient', 0.9187028408050537], ['Dishware', 0.9170438647270203], ['Plate', 0.9027073979377747], ['Recipe', 0.8832576274871826], ['Plum-tomato', 0.880426287651062], ['Cuisine', 0.8731624484062195], ['Pizza', 0.8722820281982422], ['Plant', 0.8697248101234436]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVV_d2vwCL,2021-11-12,https://www.instagram.com/p/CXVV_d2vwCL/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/265523266_226788049471973_3780494577897253966_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=-2BCSN0PVxYAX-US-_C&edm=AABBvjUBAAAA&ccb=7-4&oh=5cf5a4009d25b8fa3f9ef0a7f2543b15&oe=61BB0E80&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVV_d2vwCL.jpg,food tableware ingredient dishware plate recipe plum-tomato cuisine pizza plant,"[['Food', 0.9872573018074036], ['Tableware', 0.9641459584236145], ['Ingredient', 0.9187028408050537], ['Dishware', 0.9170438647270203], ['Plate', 0.9027073979377747], ['Recipe', 0.8832576274871826], ['Plum-tomato', 0.880426287651062], ['Cuisine', 0.8731624484062195], ['Pizza', 0.8722820281982422], ['Plant', 0.8697248101234436]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVV_VgF6ii,2021-11-12,https://www.instagram.com/p/CXVV_VgF6ii/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/266435832_603702560949057_8061534557199635881_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=M6njtVygBGMAX-ovTqv&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-Dx7PUhT-bUHzDNtnY9v4SZfFXwSjV_FgsHcwDL1XDPQ&oe=61BAA51F&_nc_sid=83d603,False,0,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVV_VgF6ii.jpg,food tableware ingredient dishware plate recipe plum-tomato cuisine pizza plant,"[['Food', 0.9872573018074036], ['Tableware', 0.9641459584236145], ['Ingredient', 0.9187028408050537], ['Dishware', 0.9170438647270203], ['Plate', 0.9027073979377747], ['Recipe', 0.8832576274871826], ['Plum-tomato', 0.880426287651062], ['Cuisine', 0.8731624484062195], ['Pizza', 0.8722820281982422], ['Plant', 0.8697248101234436]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXVV_B8sC6-,2021-11-12,https://www.instagram.com/p/CXVV_B8sC6-/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/266043873_429968745467007_4898534999755286270_n.webp.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=103&_nc_ohc=heN9DYCyxfoAX9imcFD&edm=AABBvjUBAAAA&ccb=7-4&oh=00363ed64eb51985b263377e570d5fc1&oe=61BBD842&_nc_sid=83d603,False,4,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXVV_B8sC6-.jpg,food white cake-decorating cake-decorating-supply cake ingredient cuisine baked-goods sugar-cake cream,"[['Food', 0.9777228832244873], ['White', 0.9218645095825195], ['Cake-decorating', 0.9093688726425171], ['Cake-decorating-supply', 0.8980734944343567], ['Cake', 0.8930217623710632], ['Ingredient', 0.8660990595817566], ['Cuisine', 0.8297616243362427], ['Baked-goods', 0.7962813973426819], ['Sugar-cake', 0.7955226898193359], ['Cream', 0.7947402596473694]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
